,Country,Lig,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour
21431,France,coupe-de-france,AC Ajaccio,Stade Montois,4,0,2006/2007,25.11,19:00
21432,France,coupe-de-france,Blagnac,Bayonne,0,1,2006/2007,25.11,19:00
21433,France,coupe-de-france,Bleriot Plage,Cambrai,0,1,2006/2007,25.11,19:00
21434,France,coupe-de-france,Dunkerque,Evreux,1,0,2006/2007,25.11,19:00
21435,France,coupe-de-france,Evry,Chateauroux,0,4,2006/2007,25.11,19:00
21436,France,coupe-de-france,Forbach,Morteau Montlebon,4,1,2006/2007,25.11,19:00
21437,France,coupe-de-france,Pacy Eure,IFS,2,1,2006/2007,25.11,19:00
21438,France,coupe-de-france,Torcy,Metz,0,7,2006/2007,25.11,19:00
21439,France,coupe-de-france,Lyon - La Duchere,Mauriac,3,0,2006/2007,25.11,18:30
21440,France,coupe-de-france,Rethel,Romorantin,0,2,2006/2007,25.11,18:30
21441,France,coupe-de-france,Besancon,Mars Bischheim,2,0,2006/2007,25.11,18:00
21442,France,coupe-de-france,Hyeres,Gagnes,4,0,2006/2007,25.11,18:00
21443,France,coupe-de-france,Laval,Change,2,3,2006/2007,25.11,18:00
21444,France,coupe-de-france,Plabennec,Le Poire Sur Vie,2,3,2006/2007,25.11,18:00
21445,France,coupe-de-france,Colonial Cayenne,Villemomble,1,4,2006/2007,25.11,17:00
21446,France,coupe-de-france,Baco,Carquefou,1,4,2006/2007,25.11,16:00
21447,France,coupe-de-france,Evolucas Lamentin,Armentieres,0,2,2006/2007,25.11,16:00
21448,France,coupe-de-france,Tsingoni,Concarneau,0,4,2006/2007,25.11,16:00
21449,France,coupe-de-france,Ain Sud Foot,Gueugnon,1,5,2006/2007,25.11,15:30
21450,France,coupe-de-france,Biguglia,Cannes,2,6,2006/2007,25.11,15:30
21451,France,coupe-de-france,Bois-Guillaume,Boulogne,1,0,2006/2007,25.11,15:30
21452,France,coupe-de-france,Clermont,Le Moule,2,1,2006/2007,25.11,15:30
21453,France,coupe-de-france,GFC Ajaccio,FC Rhone,3,1,2006/2007,25.11,15:30
21454,France,coupe-de-france,Premontre,Gravelines,0,2,2006/2007,25.11,15:30
21455,France,coupe-de-france,Marseille Endoume,Grenoble,0,1,2006/2007,25.11,15:00
21456,France,coupe-de-france,Montceau,Jura Sud,2,1,2006/2007,25.11,15:00
21457,France,coupe-de-france,Brive,Tefana,3,1,2006/2007,24.11,21:00
21458,France,coupe-de-france,Chambery,Istres,2,1,2006/2007,24.11,21:00
21459,France,coupe-de-france,Dijon,Louhans Cuiseaux,0,1,2006/2007,24.11,21:00
21460,France,coupe-de-france,Laval,Angers,1,0,2006/2007,24.11,21:00
21461,France,coupe-de-france,Marsilya,PSG,1,2,2005/2006,29.04,21:45
21462,France,coupe-de-france,Nantes,PSG,1,2,2005/2006,20.04,21:45
21463,France,coupe-de-france,Marsilya,Rennes,3,0,2005/2006,20.04,18:00
21464,France,coupe-de-france,Calais,Nantes,0,1,2005/2006,12.04,21:45
21465,France,coupe-de-france,Rennes,Montpellier,2,1,2005/2006,12.04,19:00
21466,France,coupe-de-france,Lyon,Marsilya,1,2,2005/2006,11.04,22:00
21467,France,coupe-de-france,PSG,Lille,2,1,2005/2006,11.04,19:15
21468,France,coupe-de-france,Montpellier,Bordeaux,1,0,2005/2006,22.03,21:45
21469,France,coupe-de-france,Calais,Brest,1,0,2005/2006,22.03,21:00
21470,France,coupe-de-france,Vitre,Lille,0,2,2005/2006,22.03,21:00
21471,France,coupe-de-france,Marsilya,Sochaux,2,0,2005/2006,22.03,18:00
21472,France,coupe-de-france,Lyon,Bastia,1,0,2005/2006,21.03,21:45
21473,France,coupe-de-france,Nantes,Dijon,3,0,2005/2006,21.03,21:00
21474,France,coupe-de-france,Colmar,Rennes,1,4,2005/2006,21.03,19:00
21475,France,coupe-de-france,Lyon - La Duchere,PSG,0,3,2005/2006,14.03,21:30
21476,France,coupe-de-france,Montpellier,Roye,6,1,2005/2006,22.02,17:00
21477,France,coupe-de-france,Chateauroux,Sochaux,1,2,2005/2006,14.02,21:00
21478,France,coupe-de-france,Vitre,Longuenesse,3,1,2005/2006,11.02,19:00
21479,France,coupe-de-france,Sainte-Genevieve,Calais,0,1,2005/2006,11.02,16:00
21480,France,coupe-de-france,Marsilya,Metz,2,0,2005/2006,01.02,21:45
21481,France,coupe-de-france,Colmar,Monaco,1,0,2005/2006,01.02,20:00
21482,France,coupe-de-france,Lorient,Lille,0,1,2005/2006,01.02,20:00
21483,France,coupe-de-france,AC Ajaccio,Lyon,1,2,2005/2006,01.02,19:00
21484,France,coupe-de-france,PSG,Auxerre,1,0,2005/2006,01.02,18:00
21485,France,coupe-de-france,Rennes,Lens,1,0,2005/2006,31.01,21:30
21486,France,coupe-de-france,Bois-Guillaume,Nantes,0,2,2005/2006,31.01,21:00
21487,France,coupe-de-france,Bordeaux,Sannois,2,1,2005/2006,31.01,20:00
21488,France,coupe-de-france,Lyon - La Duchere,Strasbourg,1,0,2005/2006,31.01,20:00
21489,France,coupe-de-france,Dijon,Moulins,1,0,2005/2006,28.01,21:00
21490,France,coupe-de-france,Bastia,Agde,2,0,2005/2006,28.01,15:30
21491,France,coupe-de-france,Brest,Amiens,2,0,2005/2006,27.01,22:00
21492,France,coupe-de-france,Marsilya,Le Havre,4,0,2005/2006,08.01,19:30
21493,France,coupe-de-france,Grenoble,Lyon,0,4,2005/2006,08.01,16:45
21494,France,coupe-de-france,FC Rhone,Monaco,0,6,2005/2006,08.01,16:00
21495,France,coupe-de-france,Noisy Le Sec,Auxerre,0,1,2005/2006,08.01,16:00
21496,France,coupe-de-france,Le Mans,Lens,0,1,2005/2006,07.01,21:30
21497,France,coupe-de-france,Amiens,Plabennec,2,0,2005/2006,07.01,21:00
21498,France,coupe-de-france,Bastia,Louhans Cuiseaux,4,3,2005/2006,07.01,21:00
21499,France,coupe-de-france,Brest,Nice,3,0,2005/2006,07.01,21:00
21500,France,coupe-de-france,Calais,Troyes,3,2,2005/2006,07.01,21:00
21501,France,coupe-de-france,Chateauroux,Moulins-Yzeure,2,0,2005/2006,07.01,21:00
21502,France,coupe-de-france,Dijon,Forbach,2,1,2005/2006,07.01,21:00
21503,France,coupe-de-france,JA Drancy,Metz,0,4,2005/2006,07.01,21:00
21504,France,coupe-de-france,Longuenesse,Caen,0,4,2005/2006,07.01,21:00
21505,France,coupe-de-france,Lyon - La Duchere,Toulouse,2,1,2005/2006,07.01,21:00
21506,France,coupe-de-france,Montpellier,Hyeres,2,1,2005/2006,07.01,21:00
21507,France,coupe-de-france,Moulins,Istres,4,3,2005/2006,07.01,21:00
21508,France,coupe-de-france,Nantes,Valenciennes,2,1,2005/2006,07.01,21:00
21509,France,coupe-de-france,Oissel,Sochaux,1,2,2005/2006,07.01,21:00
21510,France,coupe-de-france,Roye,Alenconnat,1,0,2005/2006,07.01,21:00
21511,France,coupe-de-france,Saint-Lo,AC Ajaccio,0,2,2005/2006,07.01,21:00
21512,France,coupe-de-france,St. Etienne,Lille,0,1,2005/2006,07.01,21:00
21513,France,coupe-de-france,Strasbourg,Nancy,4,0,2005/2006,07.01,21:00
21514,France,coupe-de-france,Vermelles FC,PSG,0,4,2005/2006,07.01,21:00
21515,France,coupe-de-france,Wasquehal,Bordeaux,1,3,2005/2006,07.01,21:00
21516,France,coupe-de-france,Brive,Bois-Guillaume,0,1,2005/2006,07.01,20:30
21517,France,coupe-de-france,Corte,Rennes,2,3,2005/2006,07.01,19:30
21518,France,coupe-de-france,Fontenay,Vitre,0,1,2005/2006,07.01,19:30
21519,France,coupe-de-france,Saint-Pryve,Sannois,0,6,2005/2006,07.01,19:00
21520,France,coupe-de-france,St. Louis Neuweg,Colmar,1,2,2005/2006,07.01,18:00
21521,France,coupe-de-france,Cannes,Agde,1,2,2005/2006,07.01,15:30
21522,France,coupe-de-france,Sainte-Genevieve,Mulhouse,5,0,2005/2006,07.01,15:30
21523,France,coupe-de-france,Vannes,Lorient,1,2,2005/2006,06.01,21:00
21524,France,coupe-de-france,Alfortville,Brive,0,1,2005/2006,17.12,15:30
21525,France,coupe-de-france,Mozac,St. Louis Neuweg,0,1,2005/2006,11.12,21:00
21526,France,coupe-de-france,Brest,Guingamp,1,0,2005/2006,11.12,16:30
21527,France,coupe-de-france,Amiens AC,Longuenesse,1,2,2005/2006,11.12,15:30
21528,France,coupe-de-france,Lesquin,Valenciennes,2,3,2005/2006,11.12,15:00
21529,France,coupe-de-france,Alenconnat,Change,2,1,2005/2006,10.12,21:00
21530,France,coupe-de-france,Amiens,Sedan,2,1,2005/2006,10.12,21:00
21531,France,coupe-de-france,Bresse Jura,Colmar,0,3,2005/2006,10.12,21:00
21532,France,coupe-de-france,Carros,Cannes,0,1,2005/2006,10.12,21:00
21533,France,coupe-de-france,Chalons Champagne,Noisy Le Sec,0,1,2005/2006,10.12,21:00
21534,France,coupe-de-france,Cugnaux,Agde,0,1,2005/2006,10.12,21:00
21535,France,coupe-de-france,FC Rhone,Chamberien,1,0,2005/2006,10.12,21:00
21536,France,coupe-de-france,Franciscain,Louhans Cuiseaux,2,5,2005/2006,10.12,21:00
21537,France,coupe-de-france,JA Drancy,Rethel,4,2,2005/2006,10.12,21:00
21538,France,coupe-de-france,Les Herbiers,Moulins,2,3,2005/2006,10.12,21:00
21539,France,coupe-de-france,Loon Plage,Roye,0,1,2005/2006,10.12,21:00
21540,France,coupe-de-france,Luzenac,Corte,0,1,2005/2006,10.12,21:00
21541,France,coupe-de-france,Montagnarde,Vitre,0,2,2005/2006,10.12,21:00
21542,France,coupe-de-france,Montpellier,Sete,2,1,2005/2006,10.12,21:00
21543,France,coupe-de-france,Oissel,Compiegne,2,1,2005/2006,10.12,21:00
21544,France,coupe-de-france,Puissalicon,Hyeres,0,1,2005/2006,10.12,21:00
21545,France,coupe-de-france,Saint-Lo,Angers Intrep,3,0,2005/2006,10.12,21:00
21546,France,coupe-de-france,Saint-Pryve,Aire-sur-la-Lys,3,2,2005/2006,10.12,21:00
21547,France,coupe-de-france,Trelissac,Lorient,2,3,2005/2006,10.12,21:00
21548,France,coupe-de-france,Vermelles FC,Creteil,1,0,2005/2006,10.12,21:00
21549,France,coupe-de-france,Wasquehal,Chaudron,2,1,2005/2006,10.12,21:00
21550,France,coupe-de-france,Vannes,Pontivy,3,1,2005/2006,10.12,20:30
21551,France,coupe-de-france,Calais,Viry-Chatillon,1,0,2005/2006,10.12,20:00
21552,France,coupe-de-france,Angouleme,Moulins-Yzeure,0,2,2005/2006,10.12,19:30
21553,France,coupe-de-france,Fontenay,Tours,2,1,2005/2006,10.12,19:30
21554,France,coupe-de-france,Caen,St. Colomban Locmine,2,0,2005/2006,10.12,19:00
21555,France,coupe-de-france,Chateauroux,La Roche,1,0,2005/2006,10.12,19:00
21556,France,coupe-de-france,Lyon - La Duchere,Thonon-Evian,1,0,2005/2006,10.12,19:00
21557,France,coupe-de-france,Plabennec,Avranches,2,0,2005/2006,10.12,19:00
21558,France,coupe-de-france,Reims,Sannois,0,1,2005/2006,10.12,19:00
21559,France,coupe-de-france,Romorantin,Bois-Guillaume,1,2,2005/2006,10.12,19:00
21560,France,coupe-de-france,Sens,Forbach,0,2,2005/2006,10.12,19:00
21561,France,coupe-de-france,Jura Sud,Bastia,0,2,2005/2006,10.12,17:00
21562,France,coupe-de-france,Martigues,Grenoble,1,2,2005/2006,10.12,17:00
21563,France,coupe-de-france,Sainte-Genevieve,Laval,1,0,2005/2006,10.12,15:30
21564,France,coupe-de-france,Bastia B,Istres,1,0,2005/2006,10.12,15:00
21565,France,coupe-de-france,Montceau,Mulhouse,1,2,2005/2006,10.12,15:00
21566,France,coupe-de-france,Dijon,Clermont,3,1,2005/2006,09.12,21:00
21567,France,coupe-de-france,Lievin,Le Havre,0,3,2005/2006,09.12,20:30
21568,France,coupe-de-france,Saint-Joseph,Bastia,0,8,2005/2006,20.11,16:00
21569,France,coupe-de-france,Andernos,Chateauroux,0,4,2005/2006,20.11,15:30
21570,France,coupe-de-france,Revel,Sete,1,5,2005/2006,20.11,15:30
21571,France,coupe-de-france,Seyssinet,Cannes,0,4,2005/2006,20.11,15:30
21572,France,coupe-de-france,Noidanna,Creteil,1,5,2005/2006,20.11,15:00
21573,France,coupe-de-france,Alfortville,Orly,2,1,2005/2006,20.11,01:00
21574,France,coupe-de-france,Algrange,Sens,1,3,2005/2006,20.11,01:00
21575,France,coupe-de-france,Amiens AC,Couronne Petit,3,2,2005/2006,20.11,01:00
21576,France,coupe-de-france,Argentre,Angers Intrep,0,1,2005/2006,20.11,01:00
21577,France,coupe-de-france,Armenienne,Calais,2,3,2005/2006,20.11,01:00
21578,France,coupe-de-france,Bailleul,Aire-sur-la-Lys,1,3,2005/2006,20.11,01:00
21579,France,coupe-de-france,Chalons Champagne,Lorraine,5,2,2005/2006,20.11,01:00
21580,France,coupe-de-france,Change,Avoine,1,0,2005/2006,20.11,01:00
21581,France,coupe-de-france,Chaudron,Pierrots Vauban,2,1,2005/2006,20.11,01:00
21582,France,coupe-de-france,Hyeres,Kani Keli,4,0,2005/2006,20.11,01:00
21583,France,coupe-de-france,Loire,Moulins,0,3,2005/2006,20.11,01:00
21584,France,coupe-de-france,Longuenesse,Racing CFF,2,1,2005/2006,20.11,01:00
21585,France,coupe-de-france,Loon Plage,Courcell,3,1,2005/2006,20.11,01:00
21586,France,coupe-de-france,Mozac,Chamalieres,2,1,2005/2006,20.11,01:00
21587,France,coupe-de-france,Mt Pilat,Chamberien,0,3,2005/2006,20.11,01:00
21588,France,coupe-de-france,Noisy Le Sec,US Matoury,3,2,2005/2006,20.11,01:00
21589,France,coupe-de-france,Pagny,Sannois,0,1,2005/2006,20.11,01:00
21590,France,coupe-de-france,Puissalicon,Colomiers,1,0,2005/2006,20.11,01:00
21591,France,coupe-de-france,Rethel,Epinal,2,1,2005/2006,20.11,01:00
21592,France,coupe-de-france,St. Colomban Locmine,Plouguerneau,7,0,2005/2006,20.11,01:00
21593,France,coupe-de-france,Tour Saint Clair,Corte,0,1,2005/2006,20.11,01:00
21594,France,coupe-de-france,Viry-Chatillon,St. Satur,3,2,2005/2006,20.11,01:00
21595,France,coupe-de-france,Wasquehal,St. Nicol,3,1,2005/2006,20.11,01:00
21596,France,coupe-de-france,Weyersheim,Louhans Cuiseaux,0,1,2005/2006,20.11,01:00
21597,France,coupe-de-france,Laval,Lamballe,2,1,2005/2006,19.11,21:00
21598,France,coupe-de-france,Sedan,Vertus Villeneuve,4,0,2005/2006,19.11,21:00
21599,France,coupe-de-france,Valenciennes,Arras,5,0,2005/2006,19.11,21:00
21600,France,coupe-de-france,Vertou,Lorient,0,1,2005/2006,19.11,21:00
21601,France,coupe-de-france,Amiens,Boulogne,2,1,2005/2006,19.11,20:00
21602,France,coupe-de-france,Tremblay,Caen,1,5,2005/2006,19.11,20:00
21603,France,coupe-de-france,Le Havre,Saint-Omer,1,0,2005/2006,19.11,19:00
21604,France,coupe-de-france,Thonon-Evian,Gueugnon,1,0,2005/2006,19.11,19:00
21605,France,coupe-de-france,Raon L Etape,Reims,0,1,2005/2006,19.11,18:30
21606,France,coupe-de-france,Bassin d'Arcachon,Clermont,1,2,2005/2006,19.11,18:00
21607,France,coupe-de-france,Istres,Bayonne,3,0,2005/2006,19.11,18:00
21608,France,coupe-de-france,Chateau Gontier,Brest,0,5,2005/2006,19.11,15:30
21609,France,coupe-de-france,La Suze,Guingamp,1,3,2005/2006,19.11,15:30
21610,France,coupe-de-france,Saint-Julien,Grenoble,1,7,2005/2006,19.11,15:30
21611,France,coupe-de-france,Taissy,Dijon,0,1,2005/2006,19.11,15:00
21612,France,coupe-de-france,Allonne,Vermelles FC,1,4,2005/2006,19.11,01:00
21613,France,coupe-de-france,Angers,Franciscain,0,2,2005/2006,19.11,01:00
21614,France,coupe-de-france,Angouleme,Isle,1,0,2005/2006,19.11,01:00
21615,France,coupe-de-france,Auch,Cugnaux,0,3,2005/2006,19.11,01:00
21616,France,coupe-de-france,Avranches,Pontivyen,2,1,2005/2006,19.11,01:00
21617,France,coupe-de-france,Bagnols Pont,Agde,1,2,2005/2006,19.11,01:00
21618,France,coupe-de-france,Bourg en Bresse,Jura Sud,2,3,2005/2006,19.11,01:00
21619,France,coupe-de-france,Bresse Jura,Eckbolsh,2,1,2005/2006,19.11,01:00
21620,France,coupe-de-france,Brive,Libourne,2,1,2005/2006,19.11,01:00
21621,France,coupe-de-france,Colmar,Jarville,5,1,2005/2006,19.11,01:00
21622,France,coupe-de-france,DC Carhaix,Montagnarde,1,0,2005/2006,19.11,01:00
21623,France,coupe-de-france,Dinan Lehon,Vitre,0,2,2005/2006,19.11,01:00
21624,France,coupe-de-france,Evry,JA Drancy,0,1,2005/2006,19.11,01:00
21625,France,coupe-de-france,FC Rhone,Saint Priest,1,0,2005/2006,19.11,01:00
21626,France,coupe-de-france,Fontaine,Tours,0,5,2005/2006,19.11,01:00
21627,France,coupe-de-france,Fontenay,Chauray,2,0,2005/2006,19.11,01:00
21628,France,coupe-de-france,Koenigsmacker,Compiegne,0,3,2005/2006,19.11,01:00
21629,France,coupe-de-france,Le Moule,Lesquin,3,0,2005/2006,19.11,01:00
21630,France,coupe-de-france,Lievin,Quevilly Rouen,1,0,2005/2006,19.11,01:00
21631,France,coupe-de-france,Luzenac,Onet Le Chateau,2,1,2005/2006,19.11,01:00
21632,France,coupe-de-france,Lyon - La Duchere,Chalon,1,0,2005/2006,19.11,01:00
21633,France,coupe-de-france,Matha Avenir,Les Herbiers,0,2,2005/2006,19.11,01:00
21634,France,coupe-de-france,Montceau,Villefranche,3,1,2005/2006,19.11,01:00
21635,France,coupe-de-france,Moulins-Yzeure,Cruseilles,7,0,2005/2006,19.11,01:00
21636,France,coupe-de-france,Mulhouse,Vesoul,1,0,2005/2006,19.11,01:00
21637,France,coupe-de-france,Oissel,Auchello,3,2,2005/2006,19.11,01:00
21638,France,coupe-de-france,Petit-Montpellier,Martigues,2,4,2005/2006,19.11,01:00
21639,France,coupe-de-france,Plabennec,Concarneau,2,1,2005/2006,19.11,01:00
21640,France,coupe-de-france,Pontivy,Magenta,4,0,2005/2006,19.11,01:00
21641,France,coupe-de-france,Reipertswiller,Forbach,2,4,2005/2006,19.11,01:00
21642,France,coupe-de-france,Rhone-Crussol,Carros,0,1,2005/2006,19.11,01:00
21643,France,coupe-de-france,Romorantin,Chantilly,2,0,2005/2006,19.11,01:00
21644,France,coupe-de-france,Roye,Les Lilas,2,1,2005/2006,19.11,01:00
21645,France,coupe-de-france,Saint-Malo,Alenconnat,0,1,2005/2006,19.11,01:00
21646,France,coupe-de-france,Saint-Pryve,Cherbourg,2,1,2005/2006,19.11,01:00
21647,France,coupe-de-france,Saumur,Saint-Lo,2,3,2005/2006,19.11,01:00
21648,France,coupe-de-france,Segre,Vannes,0,1,2005/2006,19.11,01:00
21649,France,coupe-de-france,St Quentin,Bois-Guillaume,0,1,2005/2006,19.11,01:00
21650,France,coupe-de-france,St. Brand,La Roche,0,2,2005/2006,19.11,01:00
21651,France,coupe-de-france,Taulhac,Bastia B,0,3,2005/2006,19.11,01:00
21652,France,coupe-de-france,Trelissac,Souterraine,3,1,2005/2006,19.11,01:00
21653,France,coupe-de-france,Villers Les Nancy,St. Louis Neuweg,0,3,2005/2006,19.11,01:00
21654,France,coupe-de-france,Toulon,Montpellier,0,1,2005/2006,18.11,21:45
21655,France,coupe-de-france,Auxerre,Sedan,2,1,2004/2005,04.06,21:45
21656,France,coupe-de-france,Monaco,Sedan,0,1,2004/2005,11.05,18:00
21657,France,coupe-de-france,Auxerre,Nimes,2,1,2004/2005,10.05,21:45
21658,France,coupe-de-france,Boulogne,Auxerre,1,2,2004/2005,20.04,21:45
21659,France,coupe-de-france,Nimes,Sochaux,4,3,2004/2005,20.04,18:00
21660,France,coupe-de-france,Monaco,Clermont,1,0,2004/2005,19.04,21:45
21661,France,coupe-de-france,Sedan,Grenoble,2,1,2004/2005,19.04,19:15
21662,France,coupe-de-france,Boulogne,Nantes,3,2,2004/2005,16.03,20:00
21663,France,coupe-de-france,Auxerre,PSG,3,2,2004/2005,02.03,21:45
21664,France,coupe-de-france,Albi,Sochaux,0,3,2004/2005,02.03,21:00
21665,France,coupe-de-france,Lille,Grenoble,1,3,2004/2005,02.03,20:00
21666,France,coupe-de-france,Rennes,Monaco,0,1,2004/2005,02.03,18:00
21667,France,coupe-de-france,Nimes,Nice,4,0,2004/2005,01.03,21:45
21668,France,coupe-de-france,Sedan,Quevilly Rouen,2,0,2004/2005,01.03,20:30
21669,France,coupe-de-france,Clermont,Lyon,2,1,2004/2005,01.03,19:00
21670,France,coupe-de-france,PSG,Bordeaux,3,1,2004/2005,13.02,22:00
21671,France,coupe-de-france,Toulouse,Lyon,1,2,2004/2005,13.02,19:15
21672,France,coupe-de-france,Lille,Lens,3,2,2004/2005,12.02,21:45
21673,France,coupe-de-france,Metz,Sochaux,0,1,2004/2005,12.02,21:00
21674,France,coupe-de-france,Rennes,Caen,2,0,2004/2005,12.02,21:00
21675,France,coupe-de-france,Saumur,Nantes,0,2,2004/2005,12.02,21:00
21676,France,coupe-de-france,Vannes,Auxerre,0,2,2004/2005,12.02,20:30
21677,France,coupe-de-france,Romorantin,Quevilly Rouen,0,1,2004/2005,12.02,20:00
21678,France,coupe-de-france,Boulogne,Blois,4,0,2004/2005,12.02,19:00
21679,France,coupe-de-france,Clermont,Toulon,1,0,2004/2005,12.02,19:00
21680,France,coupe-de-france,FC Rhone,Grenoble,1,2,2004/2005,12.02,19:00
21681,France,coupe-de-france,Libourne,Monaco,2,4,2004/2005,12.02,19:00
21682,France,coupe-de-france,Nimes,AC Ajaccio,2,1,2004/2005,12.02,19:00
21683,France,coupe-de-france,Sedan,Montagnarde,4,0,2004/2005,12.02,19:00
21684,France,coupe-de-france,Albi,Angers,2,0,2004/2005,12.02,15:30
21685,France,coupe-de-france,Nice,Reims,3,1,2004/2005,11.02,21:45
21686,France,coupe-de-france,Nimes,St. Etienne,3,2,2004/2005,09.01,16:15
21687,France,coupe-de-france,Haguenau,Romorantin,1,2,2004/2005,09.01,16:00
21688,France,coupe-de-france,Sochaux,Bastia,1,0,2004/2005,08.01,21:45
21689,France,coupe-de-france,Bordeaux,Istres,2,0,2004/2005,08.01,21:00
21690,France,coupe-de-france,FC Cournon,Nantes,0,3,2004/2005,08.01,21:00
21691,France,coupe-de-france,La Fleche,Libourne,1,2,2004/2005,08.01,21:00
21692,France,coupe-de-france,Langueux,PSG,1,6,2004/2005,08.01,21:00
21693,France,coupe-de-france,Saumur,Paris FC,3,2,2004/2005,08.01,21:00
21694,France,coupe-de-france,Rodez,Metz,1,2,2004/2005,08.01,20:30
21695,France,coupe-de-france,Dizier,Lens,0,4,2004/2005,08.01,20:00
21696,France,coupe-de-france,Quevilly Rouen,Guingamp,1,0,2004/2005,08.01,20:00
21697,France,coupe-de-france,Boulogne,Avranches,1,0,2004/2005,08.01,19:00
21698,France,coupe-de-france,Calais,Auxerre,0,1,2004/2005,08.01,19:00
21699,France,coupe-de-france,Epinal,Blois,0,1,2004/2005,08.01,19:00
21700,France,coupe-de-france,Gambsheim,Toulouse,0,3,2004/2005,08.01,19:00
21701,France,coupe-de-france,Montagnarde,Pontivy,2,0,2004/2005,08.01,19:00
21702,France,coupe-de-france,Toulon,Montceau,3,0,2004/2005,08.01,19:00
21703,France,coupe-de-france,Troyes,Albi,1,3,2004/2005,08.01,19:00
21704,France,coupe-de-france,FC Rhone,Menton,1,0,2004/2005,08.01,18:00
21705,France,coupe-de-france,Marsilya,Angers,2,3,2004/2005,08.01,18:00
21706,France,coupe-de-france,Seyssinet,Monaco,0,7,2004/2005,08.01,18:00
21707,France,coupe-de-france,Beauvais,Nice,0,4,2004/2005,08.01,17:00
21708,France,coupe-de-france,Tarbes,Vannes,0,3,2004/2005,08.01,16:30
21709,France,coupe-de-france,Mulhouse,Caen,0,2,2004/2005,08.01,16:00
21710,France,coupe-de-france,Schiltigheim,Reims,0,2,2004/2005,08.01,16:00
21711,France,coupe-de-france,Vesoul,Clermont,1,2,2004/2005,08.01,16:00
21712,France,coupe-de-france,Viry-Chatillon,Lyon,0,2,2004/2005,08.01,16:00
21713,France,coupe-de-france,Rennes,Brest,1,0,2004/2005,07.01,22:00
21714,France,coupe-de-france,Chateauroux,Grenoble,2,3,2004/2005,07.01,21:00
21715,France,coupe-de-france,Nancy,AC Ajaccio,1,2,2004/2005,07.01,21:00
21716,France,coupe-de-france,Sedan,Strasbourg,3,1,2004/2005,07.01,20:15
21717,France,coupe-de-france,Lille,Le Mans,2,1,2004/2005,07.01,20:00
21718,France,coupe-de-france,Creteil,Schiltigheim,0,1,2004/2005,12.12,15:30
21719,France,coupe-de-france,Domerat,Clermont,0,2,2004/2005,12.12,15:30
21720,France,coupe-de-france,Guingamp,La Roche,4,0,2004/2005,11.12,21:00
21721,France,coupe-de-france,Limoges,Angers,0,2,2004/2005,11.12,21:00
21722,France,coupe-de-france,Saumur,Amiens,2,0,2004/2005,11.12,21:00
21723,France,coupe-de-france,Albi,Bayonne,4,2,2004/2005,11.12,20:50
21724,France,coupe-de-france,Le Havre,Quevilly Rouen,1,2,2004/2005,11.12,20:00
21725,France,coupe-de-france,Le Mans,Bois-Guillaume,1,0,2004/2005,11.12,20:00
21726,France,coupe-de-france,Saint-Omer,Reims,0,1,2004/2005,11.12,20:00
21727,France,coupe-de-france,Besancon,Troyes,0,1,2004/2005,11.12,19:00
21728,France,coupe-de-france,FC Rhone,Montpellier,1,0,2004/2005,11.12,19:00
21729,France,coupe-de-france,Grenoble,Lyon - La Duchere,1,0,2004/2005,11.12,19:00
21730,France,coupe-de-france,Le Poire Sur Vie,Brest,1,2,2004/2005,11.12,19:00
21731,France,coupe-de-france,Haguenau,Gueugnon,1,0,2004/2005,11.12,17:00
21732,France,coupe-de-france,Avranches,Lannion,1,0,2004/2005,11.12,01:00
21733,France,coupe-de-france,Calais,Noeux Mines,3,0,2004/2005,11.12,01:00
21734,France,coupe-de-france,Change,Blois,0,1,2004/2005,11.12,01:00
21735,France,coupe-de-france,Chateaubriant,Romorantin,1,2,2004/2005,11.12,01:00
21736,France,coupe-de-france,Dizier,Avion,1,0,2004/2005,11.12,01:00
21737,France,coupe-de-france,Dunkerque,Beauvais,0,1,2004/2005,11.12,01:00
21738,France,coupe-de-france,Epinal,Pierrots Vauban,3,0,2004/2005,11.12,01:00
21739,France,coupe-de-france,FC Cournon,Pau FC,1,0,2004/2005,11.12,01:00
21740,France,coupe-de-france,Imphy-Decize,Mulhouse,0,3,2004/2005,11.12,01:00
21741,France,coupe-de-france,La Chapelle,Gambsheim,0,4,2004/2005,11.12,01:00
21742,France,coupe-de-france,La Fleche,Choisy Au Bac,2,0,2004/2005,11.12,01:00
21743,France,coupe-de-france,La Rochelle,Rodez,0,1,2004/2005,11.12,01:00
21744,France,coupe-de-france,Langueux,Orleans,2,1,2004/2005,11.12,01:00
21745,France,coupe-de-france,Libourne,Stade Montois,2,0,2004/2005,11.12,01:00
21746,France,coupe-de-france,Montlucon,Tarbes,0,1,2004/2005,11.12,01:00
21747,France,coupe-de-france,Nimes,Andrezieux,2,1,2004/2005,11.12,01:00
21748,France,coupe-de-france,Paris FC,JA Drancy,1,0,2004/2005,11.12,01:00
21749,France,coupe-de-france,Pontivy,Vitre,1,0,2004/2005,11.12,01:00
21750,France,coupe-de-france,Saint Neuves,Boulogne,0,2,2004/2005,11.12,01:00
21751,France,coupe-de-france,Saint-Malo,Montagnarde,1,2,2004/2005,11.12,01:00
21752,France,coupe-de-france,Semnoz,Montceau,0,1,2004/2005,11.12,01:00
21753,France,coupe-de-france,Seyssinet,Manosque,2,1,2004/2005,11.12,01:00
